,lat,lng,desc,zip,title,timeStamp,twp,e
85616,40.130193299999995,-75.12397109999999,PROSPECT AVE & WASHINGTON AVE;  ABINGTON; Station 381; 2017-03-01 @ 12:14:13;,19090,EMS: SYNCOPAL EPISODE,2017-03-01 12:17:02,ABINGTON,1
88924,40.239692,-75.2901265,SUSQUEHANNA AVE & W MT VERNON ST;  LANSDALE; Station 345B; 2017-03-18 @ 19:43:47;,19446,EMS: ASSAULT VICTIM,2017-03-18 19:47:00,LANSDALE,1
88925,40.2563601,-75.64002190000001,CHARLOTTE ST & NIGHTINGALE ST;  POTTSTOWN; Station 329B; 2017-03-18 @ 19:51:58;,19464,EMS: SUBJECT IN PAIN,2017-03-18 19:57:01,POTTSTOWN,1
88926,40.0956518,-75.244877,FOX HOUND DR & MARBLE HL;  WHITEMARSH; Station 318; 2017-03-18 @ 20:21:41;,19444,EMS: RESPIRATORY EMERGENCY,2017-03-18 20:27:00,WHITEMARSH,1
88927,40.244912400000004,-75.64436309999999,HIGH ST & S FRANKLIN ST;  POTTSTOWN; Station 329; 2017-03-18 @ 20:28:22;,19464,EMS: ABDOMINAL PAINS,2017-03-18 20:32:01,POTTSTOWN,1
88928,40.202045,-75.4248214,VILLAGE AVE & SOMERSET DR;  SKIPPACK; Station 336; 2017-03-18 @ 20:37:30;,19426,EMS: NAUSEA/VOMITING,2017-03-18 20:42:00,SKIPPACK,1
88929,40.0568231,-75.12850379999999,CHESTNUT AVE & CHELTENHAM AVE;  CHELTENHAM; Station 358; 2017-03-18 @ 20:41:33;,19027,EMS: MEDICAL ALERT ALARM,2017-03-18 20:47:00,CHELTENHAM,1
88930,40.2189975,-75.4535691,GRAVEL PIKE & HIGH SCHOOL DR;  PERKIOMEN; Station 324; 2017-03-18 @ 20:46:36;,19426,EMS: HEAD INJURY,2017-03-18 20:52:00,PERKIOMEN,1
88931,40.105383399999994,-75.3470323,DEKALB ST;  BRIDGEPORT; Station 317; 2017-03-18 @ 20:48:21;,,EMS: VEHICLE ACCIDENT,2017-03-18 20:52:00,BRIDGEPORT,1
88932,40.088958,-75.40834699999999,GODDARD BLVD & N GULPH RD;  UPPER MERION; Station 317; 2017-03-18 @ 20:53:57;,19406,EMS: RESPIRATORY EMERGENCY,2017-03-18 20:57:00,UPPER MERION,1
88933,40.2415995,-75.5356713,RED TAIL CT & HUNTER LN;  LIMERICK; Station 324A; 2017-03-18 @ 20:59:36;,19468,EMS: CARDIAC EMERGENCY,2017-03-18 21:02:00,LIMERICK,1
88934,40.3777411,-75.47918709999999,ADAMS ST & E 5TH ST;  RED HILL; Station 369; 2017-03-18 @ 20:57:58;,18076,EMS: FALL VICTIM,2017-03-18 21:02:00,RED HILL,1
88935,40.1209424,-75.0687719,WELSH RD & WALTON RD;  LOWER MORELAND; Station 355; 2017-03-18 @ 20:57:26;,19006,EMS: SUBJECT IN PAIN,2017-03-18 21:02:00,LOWER MORELAND,1
88936,40.2414952,-75.28378620000001,BROAD ST & JASPER ALY;  LANSDALE; Station 345; 2017-03-18 @ 21:07:22;,,EMS: SEIZURES,2017-03-18 21:12:01,LANSDALE,1
88937,40.000894200000005,-75.28834859999999,SUTTON RD & E ATHENS AVE;  LOWER MERION; Station 313; 2017-03-18 @ 21:11:49;,19003,EMS: RESPIRATORY EMERGENCY,2017-03-18 21:17:01,LOWER MERION,1
88938,40.0809133,-75.20266509999999,STENTON AVE & E EVERGREEN AVE;  SPRINGFIELD; Station 311; 2017-03-18 @ 21:16:26;,19038,EMS: CARDIAC ARREST,2017-03-18 21:22:00,SPRINGFIELD,1
88939,40.119857700000004,-75.34049540000001,JACOBY ST & CHURCH ST;  NORRISTOWN; Station 308A; 2017-03-18 @ 21:21:04;,19401,EMS: ASSAULT VICTIM,2017-03-18 21:26:00,NORRISTOWN,1
88940,40.089029,-75.358512,HENDERSON RD & SAULIN BLVD;  UPPER MERION; Station 317; 2017-03-18 @ 21:21:31;,19406,EMS: HEAD INJURY,2017-03-18 21:27:01,UPPER MERION,1
88941,40.245679700000004,-75.650486,HIGH ST & S HANOVER ST;  POTTSTOWN; Station 329; 2017-03-18 @ 21:23:01;,19464,EMS: UNKNOWN MEDICAL EMERGENCY,2017-03-18 21:27:01,POTTSTOWN,1
88942,40.1122924,-75.1260413,HOLLY TREE RD & OLD ORCHARD RD;  ABINGTON; Station 382; 2017-03-18 @ 21:32:58;,19001,EMS: CARDIAC EMERGENCY,2017-03-18 21:37:00,ABINGTON,1
88943,40.134462299999996,-75.2909866,BEACON HILL LN & PLYMOUTH ROCK RD;  PLYMOUTH; Station 308; 2017-03-18 @ 21:36:18;,19462,EMS: CHOKING,2017-03-18 21:42:01,PLYMOUTH,1
88944,40.1181086,-75.3357946,ARCH ST & E JACOBY ST;  NORRISTOWN; Station 308A; 2017-03-18 @ 21:44:58;,19401,EMS: BUILDING FIRE,2017-03-18 21:47:01,NORRISTOWN,1
88945,40.1380688,-75.4863319,LOGAN RD & PETERS WAY;  UPPER PROVIDENCE; Station 3A85; 2017-03-18 @ 21:44:13;,19460,EMS: MEDICAL ALERT ALARM,2017-03-18 21:47:02,UPPER PROVIDENCE,1
88946,40.147806,-75.1432866,BRENTWOOD DR & PATRICIA AVE;  UPPER DUBLIN; Station 381; 2017-03-18 @ 21:49:51;,19090,EMS: SUBJECT IN PAIN,2017-03-18 21:52:00,UPPER DUBLIN,1
88947,40.162585,-75.02766700000001,GRAVEL HILL STA & GRAVEL HILL RD;  BUCKS COUNTY; Station EMS; 2017-03-18 @ 21:53:59;,18966,EMS: RESPIRATORY EMERGENCY,2017-03-18 21:57:01,BUCKS COUNTY,1
88948,40.089973,-75.14108490000001,FERNBROOK AVE & MAPLE AVE;  CHELTENHAM; Station 358A; 2017-03-18 @ 22:01:54;,19095,EMS: GENERAL WEAKNESS,2017-03-18 22:07:00,CHELTENHAM,1
88949,40.1119,-75.33734,MAIN ST & WALNUT ST;  NORRISTOWN; Station 308A; 2017-03-18 @ 22:07:05;,19401,EMS: ASSAULT VICTIM,2017-03-18 22:12:01,NORRISTOWN,1
88950,40.2217951,-75.1510233,GERANIUM DR & TULIP DR;  BUCKS COUNTY; Station EMS; 2017-03-18 @ 22:07:42;,18976,EMS: CARDIAC ARREST,2017-03-18 22:12:01,BUCKS COUNTY,1
88951,40.092399799999995,-75.28829549999999,BUTLER PIKE & CEDAR GROVE RD;  PLYMOUTH; Station 308; 2017-03-18 @ 22:18:09;,19428,EMS: RESPIRATORY EMERGENCY,2017-03-18 22:22:00,PLYMOUTH,1
88952,40.2398963,-75.6242412,MAPLE ST & S ROLAND ST;  POTTSTOWN; Station 329; 2017-03-18 @ 22:21:18;,19464,EMS: ALTERED MENTAL STATUS,2017-03-18 22:27:00,POTTSTOWN,1
88953,40.231601700000006,-75.2186547,HORSHAM RD & PHEASANT RUN;  MONTGOMERY; Station 345A; 2017-03-18 @ 22:32:19;,18936,EMS: CARDIAC EMERGENCY,2017-03-18 22:37:01,MONTGOMERY,1
88954,40.0836151,-75.3027566,10TH AVE & WOOD ST;  CONSHOHOCKEN; Station 313A; 2017-03-18 @ 22:35:59;,19428,EMS: DEHYDRATION,2017-03-18 22:41:01,CONSHOHOCKEN,1
88955,40.1508958,-75.1274376,FITZWATERTOWN RD & BARTRAM RD;  UPPER MORELAND; Station 381; 2017-03-18 @ 22:42:18;,19090,EMS: OVERDOSE,2017-03-18 22:47:00,UPPER MORELAND,1
88956,40.2668176,-75.6383938,GREEN VIEW DR & STONE HILL DR;  UPPER POTTSGROVE; Station 329B; 2017-03-18 @ 23:00:58;,19464,EMS: OVERDOSE,2017-03-18 23:06:00,UPPER POTTSGROVE,1
88957,40.24190120000001,-75.632727,SOUTH ST & EDEN ST;  POTTSTOWN; Station 329; 2017-03-18 @ 23:08:27;,19464,EMS: ABDOMINAL PAINS,2017-03-18 23:12:00,POTTSTOWN,1
88958,40.1330371,-75.40846309999999,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2017-03-18 @ 23:12:48;,19403,EMS: CARDIAC EMERGENCY,2017-03-18 23:17:00,LOWER PROVIDENCE,1
88959,40.1337714,-75.2055002,PENNSYLVANIA AVE & INDIANA AVE;  WHITEMARSH; Station 318; 2017-03-18 @ 23:18:37;,19034,EMS: HEAD INJURY,2017-03-18 23:22:00,WHITEMARSH,1
88960,40.078219700000005,-75.3150813,NEW ELM ST & LIGHT ST;  PLYMOUTH; Station 308A; 2017-03-18 @ 23:16:30;,19428,EMS: OVERDOSE,2017-03-18 23:22:00,PLYMOUTH,1
88961,40.284769700000005,-75.2847626,SCHOOL RD;  HATFIELD TOWNSHIP; Station 345; 2017-03-18 @ 23:25:26;,19440,EMS: VEHICLE ACCIDENT,2017-03-18 23:27:02,HATFIELD TOWNSHIP,1
88962,40.2465386,-75.6488196,KING ST & PENN ST;  POTTSTOWN; Station 329; 2017-03-18 @ 23:30:47;,19464,EMS: RESPIRATORY EMERGENCY,2017-03-18 23:32:00,POTTSTOWN,1
88963,40.1330371,-75.40846309999999,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2017-03-18 @ 23:52:12;,19403,EMS: NAUSEA/VOMITING,2017-03-18 23:57:00,LOWER PROVIDENCE,1
88964,40.1204561,-75.3359703,GREEN ST & E SPRUCE ST;  NORRISTOWN; Station 308A; 2017-03-18 @ 23:56:19;,19401,EMS: UNCONSCIOUS SUBJECT,2017-03-19 00:02:00,NORRISTOWN,1
88965,40.127450200000006,-75.36184449999999,MARSHALL ST & N MONTGOMERY AVE;  WEST NORRITON; Station 308B; 2017-03-19 @ 00:40:56;,19403,EMS: CARDIAC EMERGENCY,2017-03-19 00:42:00,WEST NORRITON,1
88966,40.1192674,-75.3579515,LAFAYETTE ST & NOBLE ST;  NORRISTOWN; Station 308A; 2017-03-19 @ 00:48:13;,19401,EMS: RESPIRATORY EMERGENCY,2017-03-19 00:52:00,NORRISTOWN,1
88967,40.246456099999996,-75.5983817,SUNNYSIDE AVE & BYRON WAY;  LOWER POTTSGROVE; Station 329B; 2017-03-19 @ 01:01:10;,19464,EMS: NAUSEA/VOMITING,2017-03-19 01:07:00,LOWER POTTSGROVE,1
88968,40.232691100000004,-75.5271843,RIDGE PIKE & N LEWIS RD;  LIMERICK; Station 324A; 2017-03-19 @ 01:10:42;,19468,EMS: FALL VICTIM,2017-03-19 01:12:01,LIMERICK,1
88969,40.239057,-75.3344843,IDE DR & ST ANDREWS WAY;  TOWAMENCIN; Station 345B; 2017-03-19 @ 01:16:44;,19446,EMS: GENERAL WEAKNESS,2017-03-19 01:22:00,TOWAMENCIN,1
88970,40.2394356,-75.2362381,REDWOOD DR & DEAD END;  MONTGOMERY; Station 345A; 2017-03-19 @ 01:23:00;,,EMS: ABDOMINAL PAINS,2017-03-19 01:27:00,MONTGOMERY,1
88971,40.1180171,-75.3416736,CHESTNUT ST & CHURCH ST;  NORRISTOWN; Station 308A; 2017-03-19 @ 01:26:00;,19401,EMS: HEMORRHAGING,2017-03-19 01:31:01,NORRISTOWN,1
88972,40.255270700000004,-75.3407218,WOODS DR & DETWILER RD;  TOWAMENCIN; Station 345B; 2017-03-19 @ 01:58:40;,19446,EMS: SUBJECT IN PAIN,2017-03-19 02:02:00,TOWAMENCIN,1
88973,40.229960600000005,-75.3138546,BRITTANY PT & VALLEY FORGE RD;  UPPER GWYNEDD; Station 345B; 2017-03-19 @ 02:05:58;,19446,EMS: CARDIAC EMERGENCY,2017-03-19 02:11:00,UPPER GWYNEDD,1
88974,40.1777261,-75.08822370000001,CORINTHIAN AVE & PRESTON LN;  UPPER MORELAND; Station 384; 2017-03-19 @ 02:30:50;,19040,EMS: CARDIAC ARREST,2017-03-19 02:32:01,UPPER MORELAND,1
88975,40.1697904,-75.2986526,OAK RIDGE DR & ROSEWOOD DR;  WHITPAIN; Station 385; 2017-03-19 @ 02:39:13;,19422,EMS: EYE INJURY,2017-03-19 02:42:00,WHITPAIN,1
88976,40.1330371,-75.40846309999999,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2017-03-19 @ 02:45:39;,19403,EMS: SUBJECT IN PAIN,2017-03-19 02:47:00,LOWER PROVIDENCE,1
88977,40.1205347,-75.3624027,WASHINGTON ST & SELMA ST;  NORRISTOWN; Station 308A; 2017-03-19 @ 03:03:34;,19401,EMS: ANIMAL BITE,2017-03-19 03:07:01,NORRISTOWN,1
88978,40.22534879999999,-75.30651929999999,BRAEBURN TER & BARRINGTON PL;  UPPER GWYNEDD; Station 345B; 2017-03-19 @ 03:11:26;,19446,EMS: DIZZINESS,2017-03-19 03:17:00,UPPER GWYNEDD,1
88979,40.0812601,-75.13702540000001,LIMEKILN PIKE & RT309 EXPY SB;  CHELTENHAM; Station 358A; 2017-03-19 @ 03:18:26;,,EMS: CARDIAC EMERGENCY,2017-03-19 03:22:00,CHELTENHAM,1
88980,40.064591,-75.1353115,LATHAM PKWY & OLD YORK RD;  CHELTENHAM; Station 358; 2017-03-19 @ 03:39:15;,19027,EMS: DIABETIC EMERGENCY,2017-03-19 03:42:01,CHELTENHAM,1
88981,40.2560369,-75.59270079999999,BUCHERT RD & LAUREL WAY;  LOWER POTTSGROVE; Station 329B; 2017-03-19 @ 03:40:01;,19464,EMS: FEVER,2017-03-19 03:42:01,LOWER POTTSGROVE,1
88982,40.156968299999996,-75.22459429999999,BELMONT AVE & FORD ALY;  AMBLER; Station 351; 2017-03-19 @ 04:32:54;,19002,EMS: RESPIRATORY EMERGENCY,2017-03-19 04:37:01,AMBLER,1
88983,40.1391849,-75.1418012,THUNDERHEAD RD & WHITE OWL RD;  ABINGTON; Station 381; 2017-03-19 @ 04:36:08;,19001,EMS: FALL VICTIM,2017-03-19 04:42:01,ABINGTON,1
88984,40.0757498,-75.3004871,5TH AVE & HALLOWELL ST;  CONSHOHOCKEN; Station 313A; 2017-03-19 @ 05:43:56;,19428,EMS: SUBJECT IN PAIN,2017-03-19 05:47:00,CONSHOHOCKEN,1
88985,40.073539600000004,-75.2432901,RIDGE PIKE & NORTHWESTERN AVE;  SPRINGFIELD; Station 318; 2017-03-19 @ 05:49:55;,19128,EMS: RESPIRATORY EMERGENCY,2017-03-19 05:52:00,SPRINGFIELD,1
88986,40.119476,-75.24714300000001,STENTON AVE & MILITIA HILL RD;  WHITEMARSH; Station 318; 2017-03-19 @ 05:53:50;,19034,EMS: CARDIAC EMERGENCY,2017-03-19 05:57:00,WHITEMARSH,1
88987,40.324992,-75.3281748,LUTHERAN HOME DR & DEAD END;  TELFORD; Station 339; 2017-03-19 @ 06:12:02;,,EMS: FALL VICTIM,2017-03-19 06:17:01,TELFORD,1
88988,40.114202299999995,-75.3268041,NEW HOPE ST & CEDAR LN;  NORRISTOWN; Station 308A; 2017-03-19 @ 06:18:02;,19401,EMS: FALL VICTIM,2017-03-19 06:22:00,NORRISTOWN,1
88989,40.2419086,-75.48692309999998,LIMERICK RD & SAYLOR RD;  LIMERICK; Station 324A; 2017-03-19 @ 06:21:56;,19473,EMS: CVA/STROKE,2017-03-19 06:27:00,LIMERICK,1
88990,40.1605451,-75.4725804,TAYLOR WAY & CAMPUS DR;  UPPER PROVIDENCE; Station 324; 2017-03-19 @ 06:26:14;,19426,EMS: ABDOMINAL PAINS,2017-03-19 06:32:00,UPPER PROVIDENCE,1
88991,40.1447455,-75.4110184,SUNNYSIDE AVE & APPLEDALE RD;  LOWER PROVIDENCE; Station 322; 2017-03-19 @ 07:18:57;,19403,EMS: FALL VICTIM,2017-03-19 07:22:01,LOWER PROVIDENCE,1
88992,40.4112248,-75.50218199999999,EDGEVIEW ST & E 5TH ST;  UPPER HANOVER; Station 369; 2017-03-19 @ 07:25:21;,18041,EMS: SUBJECT IN PAIN,2017-03-19 07:27:00,UPPER HANOVER,1
88993,40.2456734,-75.2796667,BROAD ST & E 6TH ST;  LANSDALE; Station 345; 2017-03-19 @ 07:33:52;,19446,EMS: DIZZINESS,2017-03-19 07:37:00,LANSDALE,1
88994,40.1195583,-75.3470376,CORSON ST & W BLACKBERRY ALY;  NORRISTOWN; Station 308A; 2017-03-19 @ 07:39:50;,19401,EMS: ABDOMINAL PAINS,2017-03-19 07:42:00,NORRISTOWN,1
88995,40.0117276,-75.2789689,WISTER RD & LOVES LN;  LOWER MERION; Station 313; 2017-03-19 @ 08:33:31;,19096,EMS: RESPIRATORY EMERGENCY,2017-03-19 08:37:01,LOWER MERION,1
88996,40.105889700000006,-75.0847407,HUNTINGDON PIKE & MOREDON RD;  ABINGTON; Station 382; 2017-03-19 @ 08:52:00;,19006,EMS: CVA/STROKE,2017-03-19 08:57:01,ABINGTON,1
88997,40.2281549,-75.53300759999999,LEWIS RD & SAND TRAP DR;  LIMERICK; Station 324A; 2017-03-19 @ 08:52:33;,19468,EMS: FALL VICTIM,2017-03-19 08:57:01,LIMERICK,1
88998,40.08298129999999,-75.2063031,STENTON AVE & NEWTON ST;  SPRINGFIELD; Station 311; 2017-03-19 @ 08:58:16;,19038,EMS: CVA/STROKE,2017-03-19 09:02:01,SPRINGFIELD,1
88999,40.2101006,-75.2758214,MAIN ST & E MONTGOMERY AVE;  NORTH WALES; Station 345B; 2017-03-19 @ 09:04:13;,19454,EMS: DIABETIC EMERGENCY,2017-03-19 09:07:00,NORTH WALES,1
89000,40.1753468,-75.1741599,WELSH RD & TERRACE DR;  UPPER DUBLIN; Station 351; 2017-03-19 @ 09:05:49;,19002,EMS: SYNCOPAL EPISODE,2017-03-19 09:07:00,UPPER DUBLIN,1
89001,40.2577317,-75.3370036,DOCK DR & WOODS DR;  TOWAMENCIN; Station 345B; 2017-03-19 @ 09:10:46;,19446,EMS: CVA/STROKE,2017-03-19 09:12:00,TOWAMENCIN,1
89002,40.093075799999994,-75.16191479999999,CHURCH RD & LIMEKILN PIKE;  CHELTENHAM; Station 358A; 2017-03-19 @ 09:11:24;,19038,EMS: SUBJECT IN PAIN,2017-03-19 09:16:01,CHELTENHAM,1
89003,40.168537799999996,-75.4982005,BLACK ROCK RD & S TRAPPE RD;  UPPER PROVIDENCE; Station 325; 2017-03-19 @ 09:18:55;,19468,EMS: FALL VICTIM,2017-03-19 09:22:01,UPPER PROVIDENCE,1
89004,40.1330371,-75.40846309999999,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2017-03-19 @ 09:27:54;,19403,EMS: RESPIRATORY EMERGENCY,2017-03-19 09:32:00,LOWER PROVIDENCE,1
89005,40.1542752,-75.31747990000001,TOWNSHIP LINE RD;  WHITPAIN; Station 385; 2017-03-19 @ 09:34:33;,,EMS: VEHICLE ACCIDENT,2017-03-19 09:37:01,WHITPAIN,1
89006,40.0944321,-75.2482156,FOX HOUND DR & LENAPE LN;  WHITEMARSH; Station 318; 2017-03-19 @ 09:37:47;,19444,EMS: SUBJECT IN PAIN,2017-03-19 09:42:01,WHITEMARSH,1
89007,40.2566279,-75.2612699,LINE ST & COWPATH RD;  HATFIELD TOWNSHIP; Station 345; 2017-03-19 @ 10:00:43;,19446,EMS: DIABETIC EMERGENCY,2017-03-19 10:02:00,HATFIELD TOWNSHIP,1
89008,40.2565461,-75.2502372,TAYLOR RD & BRIDLE PATH RD;  MONTGOMERY; Station 345; 2017-03-19 @ 10:13:22;,19446,EMS: FALL VICTIM,2017-03-19 10:17:00,MONTGOMERY,1
89009,40.090914500000004,-75.2070697,PAPER MILL RD & SKYLINE DR;  SPRINGFIELD; Station 311; 2017-03-19 @ 10:16:01;,19038,EMS: CARDIAC EMERGENCY,2017-03-19 10:21:01,SPRINGFIELD,1
89010,40.132636299999994,-75.378327,JEFFERSON AVE & W MAIN ST;  WEST NORRITON; Station 308B; 2017-03-19 @ 10:16:31;,19403,EMS: GENERAL WEAKNESS,2017-03-19 10:21:01,WEST NORRITON,1
89011,40.0443893,-75.279381,WAVERLY RD & YOUNGS FORD RD;  LOWER MERION; Station 313A; 2017-03-19 @ 10:23:00;,19035,EMS: CVA/STROKE,2017-03-19 10:27:00,LOWER MERION,1
89012,40.2488691,-75.32673220000001,JEFFERSON CT & MORGANDALE DR;  TOWAMENCIN; Station 345B; 2017-03-19 @ 10:25:27;,19446,EMS: FALL VICTIM,2017-03-19 10:27:00,TOWAMENCIN,1
89013,40.2388285,-75.2895997,GREEN ST & W BLAINE ST;  LANSDALE; Station 345B; 2017-03-19 @ 10:37:34;,19446,EMS: CVA/STROKE,2017-03-19 10:42:00,LANSDALE,1
89014,40.1552833,-75.2642296,PENLLYN BLUE BELL PIKE & VILLAGE CIR;  WHITPAIN; Station 385; 2017-03-19 @ 10:43:40;,19422,EMS: FEVER,2017-03-19 10:47:00,WHITPAIN,1
89015,40.1798904,-75.45723459999999,PARK AVE & CLAHOR AVE;  COLLEGEVILLE; Station 324; 2017-03-19 @ 10:47:01;,19426,EMS: SYNCOPAL EPISODE,2017-03-19 10:52:01,COLLEGEVILLE,1
89016,39.991116,-75.248011,BLANCOYD RD & CITY AVE;  LOWER MERION; Station 313; 2017-03-19 @ 11:25:30;,19131,EMS: FALL VICTIM,2017-03-19 11:26:00,LOWER MERION,1
89017,40.3935184,-75.5340556,KUTZTOWN RD;  UPPER HANOVER; Station 369; 2017-03-19 @ 11:22:36;,,EMS: SUBJECT IN PAIN,2017-03-19 11:27:01,UPPER HANOVER,1
89018,40.2478074,-75.64710790000001,ROWAN ALY & N CHARLOTTE ST;  POTTSTOWN; Station 329; 2017-03-19 @ 11:21:45;,19464,EMS: SUBJECT IN PAIN,2017-03-19 11:27:01,POTTSTOWN,1
89019,40.1217662,-75.3574455,BUTTONWOOD ST & W AIRY ST;  NORRISTOWN; Station 308A; 2017-03-19 @ 11:28:40;,19401,EMS: FALL VICTIM,2017-03-19 11:32:01,NORRISTOWN,1
89020,40.2296065,-75.70883309999999,UNIONVILLE RD & TEMPLE RD;  CHESTER COUNTY; Station 3A84; 2017-03-19 @ 11:39:44;,19465,EMS: RESPIRATORY EMERGENCY,2017-03-19 11:42:00,CHESTER COUNTY,1
89021,40.20077020000001,-75.3460505,ROBIN RDG & WREN CT;  WORCESTER; Station 336; 2017-03-19 @ 11:38:05;,19446,EMS: SUBJECT IN PAIN,2017-03-19 11:42:00,WORCESTER,1
89022,40.0853382,-75.3961351,GULPH RD & MALL BLVD;  UPPER MERION; Station 317; 2017-03-19 @ 11:40:17;,19406,EMS: SYNCOPAL EPISODE,2017-03-19 11:42:00,UPPER MERION,1
89023,40.100748200000005,-75.2151078,WISSAHICKON AVE & ROSE LN;  SPRINGFIELD; Station 311; 2017-03-19 @ 11:45:31;,19031,EMS: SYNCOPAL EPISODE,2017-03-19 11:47:01,SPRINGFIELD,1
89024,40.2590937,-75.3128996,WELSH RD & VERNON CT;  HATFIELD TOWNSHIP; Station 345; 2017-03-19 @ 11:44:52;,19446,EMS: VEHICLE ACCIDENT,2017-03-19 11:47:01,HATFIELD TOWNSHIP,1
89025,40.0832854,-75.2887025,SUMMIT AVE & WELLS ST;  WHITEMARSH; Station 318; 2017-03-19 @ 11:44:14;,19428,EMS: SYNCOPAL EPISODE,2017-03-19 11:47:02,WHITEMARSH,1
89026,40.0859891,-75.14631750000001,CHURCH RD & BENT RD;  CHELTENHAM; Station 358A; 2017-03-19 @ 11:55:31;,19095,EMS: CARDIAC ARREST,2017-03-19 11:57:00,CHELTENHAM,1
89027,40.3389031,-75.6355762,SPRING ST & SCHAEFFER ST;  BERKS COUNTY; Station EMS; 2017-03-19 @ 12:05:44;,19512,EMS: SEIZURES,2017-03-19 12:07:01,BERKS COUNTY,1
89028,40.145272399999996,-75.3868587,TROOPER RD & CHESTNUT AVE;  WEST NORRITON; Station 308B; 2017-03-19 @ 12:02:06;,19403,EMS: CARDIAC EMERGENCY,2017-03-19 12:07:02,WEST NORRITON,1
89029,40.2377329,-75.32563420000001,CHESWOLD DR & TROXEL RD;  TOWAMENCIN; Station 345B; 2017-03-19 @ 12:04:16;,19446,EMS: DIZZINESS,2017-03-19 12:07:02,TOWAMENCIN,1
89030,40.2394356,-75.2362381,BAYHILL DR & PRESERVE LN;  MONTGOMERY; Station 345A; 2017-03-19 @ 12:03:15;,,EMS: MEDICAL ALERT ALARM,2017-03-19 12:07:02,MONTGOMERY,1
89031,40.1852233,-75.4506033,MAIN ST & 2ND AVE;  COLLEGEVILLE; Station 324; 2017-03-19 @ 12:27:23;,19426,EMS: FRACTURE,2017-03-19 12:32:00,COLLEGEVILLE,1
89032,40.311629499999995,-75.3310962,SUMMIT ST & COLONIAL AVE;  FRANCONIA; Station 339; 2017-03-19 @ 12:35:46;,18964,EMS: CARDIAC EMERGENCY,2017-03-19 12:37:00,FRANCONIA,1
89033,40.1208826,-75.3069255,PENNSYLVANIA TPKE & BELVOIR RD OVERPASS;  PLYMOUTH; Station 308; 2017-03-19 @ 12:34:43;,19462,EMS: VEHICLE ACCIDENT,2017-03-19 12:37:01,PLYMOUTH,1
89034,40.1050151,-75.4165358,PENN CIR & OLD FORGE LN;  UPPER MERION; Station 317; 2017-03-19 @ 12:40:25;,19406,EMS: CVA/STROKE,2017-03-19 12:42:00,UPPER MERION,1
89035,40.233856599999996,-75.2635867,YORKTOWN ST & NORWAY DR;  LANSDALE; Station 345; 2017-03-19 @ 12:43:14;,19446,EMS: RESPIRATORY EMERGENCY,2017-03-19 12:47:01,LANSDALE,1
89036,40.0812601,-75.13702540000001,LIMEKILN PIKE & RT309 EXPY SB;  CHELTENHAM; Station 358A; 2017-03-19 @ 12:53:39;,,EMS: VEHICLE ACCIDENT,2017-03-19 12:56:00,CHELTENHAM,1
89037,40.1195583,-75.3470376,CORSON ST & W BLACKBERRY ALY;  NORRISTOWN; Station 308A; 2017-03-19 @ 13:11:16;,19401,EMS: DIABETIC EMERGENCY,2017-03-19 13:17:01,NORRISTOWN,1
89038,40.190924700000004,-75.10455400000001,COUNTY LINE RD & HARVEY RD;  UPPER MORELAND; Station 384; 2017-03-19 @ 13:16:24;,18974,EMS: SUBJECT IN PAIN,2017-03-19 13:22:00,UPPER MORELAND,1
89039,40.0086941,-75.2287561,COLWYN LN & CLWYD RD;  LOWER MERION; Station 313; 2017-03-19 @ 13:28:47;,19004,EMS: HAZARDOUS MATERIALS INCIDENT,2017-03-19 13:32:00,LOWER MERION,1
89040,40.2536876,-75.71309649999999,DOUGLASS DR & MARYS LN;  BERKS COUNTY; Station EMS; 2017-03-19 @ 13:29:27;,19518,EMS: RESPIRATORY EMERGENCY,2017-03-19 13:32:00,BERKS COUNTY,1
89041,40.28902670000001,-75.3995896,MAIN ST & OLD SUMNEYTOWN PIKE;  LOWER SALFORD; Station 344; 2017-03-19 @ 13:39:01;,19438,EMS: CVA/STROKE,2017-03-19 13:42:00,LOWER SALFORD,1
89042,40.1482771,-75.2410219,RIDINGS WAY & HOGAN LN;  WHITPAIN; Station 385; 2017-03-19 @ 13:36:57;,19002,EMS: FALL VICTIM,2017-03-19 13:42:01,WHITPAIN,1
89043,40.1003747,-75.3356515,COLUMBUS ST & MADISON AVE;  UPPER MERION; Station 317; 2017-03-19 @ 13:44:43;,19405,EMS: SEIZURES,2017-03-19 13:47:01,UPPER MERION,1
89044,40.2271215,-75.6724933,SHEEP HILL RD & W CEDARVILLE RD;  CHESTER COUNTY; Station 3A84; 2017-03-19 @ 13:47:31;,19465,EMS: CARDIAC EMERGENCY,2017-03-19 13:52:00,CHESTER COUNTY,1
89045,40.0989357,-75.1258684,YORK RD & HILLSIDE AVE;  JENKINTOWN; Station 382; 2017-03-19 @ 13:54:13;,19046,EMS: RESPIRATORY EMERGENCY,2017-03-19 13:57:02,JENKINTOWN,1
